prime_award_unique_key,prime_award_piid,prime_award_parent_piid,prime_award_amount,prime_award_disaster_emergency_fund_codes,prime_award_outlayed_amount_funded_by_COVID-19_supplementals,prime_award_obligated_amount_funded_by_COVID-19_supplementals,prime_award_base_action_date,prime_award_base_action_date_fiscal_year,prime_award_latest_action_date,prime_award_latest_action_date_fiscal_year,prime_award_period_of_performance_start_date,prime_award_period_of_performance_current_end_date,prime_award_period_of_performance_potential_end_date,prime_award_awarding_agency_code,prime_award_awarding_agency_name,prime_award_awarding_sub_agency_code,prime_award_awarding_sub_agency_name,prime_award_awarding_office_code,prime_award_awarding_office_name,prime_award_funding_agency_code,prime_award_funding_agency_name,prime_award_funding_sub_agency_code,prime_award_funding_sub_agency_name,prime_award_funding_office_code,prime_award_funding_office_name,prime_award_treasury_accounts_funding_this_award,prime_award_federal_accounts_funding_this_award,prime_award_object_classes_funding_this_award,prime_award_program_activities_funding_this_award,prime_awardee_duns,prime_awardee_uei,prime_awardee_name,prime_awardee_dba_name,prime_awardee_parent_duns,prime_awardee_parent_uei,prime_awardee_parent_name,prime_awardee_country_code,prime_awardee_country_name,prime_awardee_address_line_1,prime_awardee_city_name,prime_awardee_county_name,prime_awardee_state_code,prime_awardee_state_name,prime_awardee_zip_code,prime_awardee_congressional_district,prime_awardee_foreign_postal_code,prime_awardee_business_types,prime_award_primary_place_of_performance_city_name,prime_award_primary_place_of_performance_state_code,prime_award_primary_place_of_performance_state_name,prime_award_primary_place_of_performance_address_zip_code,prime_award_primary_place_of_performance_congressional_district,prime_award_primary_place_of_performance_country_code,prime_award_primary_place_of_performance_country_name,prime_award_description,prime_award_project_title,prime_award_naics_code,prime_award_naics_description,prime_award_national_interest_action_code,prime_award_national_interest_action,subaward_type,subaward_fsrs_report_id,subaward_fsrs_report_year,subaward_fsrs_report_month,subaward_number,subaward_amount,subaward_action_date,subaward_action_date_fiscal_year,subawardee_duns,subawardee_name,subawardee_dba_name,subawardee_parent_duns,subawardee_parent_name,subawardee_country_code,subawardee_country_name,subawardee_address_line_1,subawardee_city_name,subawardee_state_code,subawardee_state_name,subawardee_zip_code,subawardee_congressional_district,subawardee_foreign_postal_code,subawardee_business_types,subaward_primary_place_of_performance_address_line_1,subaward_primary_place_of_performance_city_name,subaward_primary_place_of_performance_state_code,subaward_primary_place_of_performance_state_name,subaward_primary_place_of_performance_address_zip_code,subaward_primary_place_of_performance_congressional_district,subaward_primary_place_of_performance_country_code,subaward_primary_place_of_performance_country_name,subaward_description,subawardee_highly_compensated_officer_1_name,subawardee_highly_compensated_officer_1_amount,subawardee_highly_compensated_officer_2_name,subawardee_highly_compensated_officer_2_amount,subawardee_highly_compensated_officer_3_name,subawardee_highly_compensated_officer_3_amount,subawardee_highly_compensated_officer_4_name,subawardee_highly_compensated_officer_4_amount,subawardee_highly_compensated_officer_5_name,subawardee_highly_compensated_officer_5_amount,usaspending_permalink,subaward_fsrs_report_last_modified_date,state,id,_merge,subaward_description_list
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.0,,,,2016-10-31,2017.0,2021-09-15,2021.0,2016-10-31,2022-03-31,2022-03-31,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573.0,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1344142.0,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367.0,3.0,,"For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",AZ,Arizona,857569367.0,3.0,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,HYPERSONIC AIR BREAT,541712.0,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,3969f7c16051e43a4663fc4a20da4d12,2021.0,10.0,4201626132,172884.0,2018-02-01,2018.0,79735571.0,"KEYSIGHT TECHNOLOGIES, INC.",,79297662.0,"KEYSIGHT TECHNOLOGIES, INC.",USA,UNITED STATES,1900 GARDEN OF THE GODS RD,COLORADO SPRINGS,CO,Colorado,809073423.0,5.0,,"For-Profit Organization,Manufacturer of Goods",,COLORADO SPRINGS,CO,Colorado,809073423.0,05,USA,UNITED STATES,Test Equipment.,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2021-11-16 13:35:00+00,Colorado,8,both,TestEquipment
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.0,,,,2016-10-31,2017.0,2021-09-15,2021.0,2016-10-31,2022-03-31,2022-03-31,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97.0,Department of Defense (DOD),5700,DEPT OF THE AIR FORCE,F4FRQH,AFRL RQH         HIGH SPEED SYS DIV,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573.0,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1339159.0,PPLZG8J3N9D4,RAYTHEON COMPANY,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367.0,3.0,,,Tucson,AZ,Arizona,857566100.0,2.0,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,AMS: ADV PROGRAMS,541712.0,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,52c71e38b04ffded1ad9bbd19d37aa0e,2018.0,1.0,4201626132,170519.0,2017-11-18,2018.0,58215778.0,"KEYSIGHT TECHNOLOGIES, INC.",,79297662.0,"KEYSIGHT TECHNOLOGIES, INC.",USA,UNITED STATES,9780 S MERIDIAN BLVD,ENGLEWOOD,CO,Colorado,801125910.0,6.0,,"For-Profit Organization,Manufacturer of Goods",,ENGLEWOOD,CO,Colorado,801125910.0,06,USA,UNITED STATES,Firm Fixed Price,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2018-02-15 14:22:36+00,Colorado,8,both,FirmFixedPrice
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.0,,,,2016-10-31,2017.0,2021-09-15,2021.0,2016-10-31,2022-03-31,2022-03-31,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573.0,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1339159.0,PPLZG8J3N9D4,RAYTHEON COMPANY,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367.0,3.0,,,Tucson,AZ,Arizona,857566100.0,2.0,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,AMS: ADV PROGRAMS,541712.0,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,3f50a58eb2c670f527a3d35288424bac,2017.0,11.0,4201626132,170519.0,2017-11-18,2018.0,58215778.0,"KEYSIGHT TECHNOLOGIES, INC.",,79297662.0,"KEYSIGHT TECHNOLOGIES, INC.",USA,UNITED STATES,9780 S MERIDIAN BLVD,ENGLEWOOD,CO,Colorado,801125910.0,6.0,,"For-Profit Organization,Manufacturer of Goods",,ENGLEWOOD,CO,Colorado,801125910.0,06,USA,UNITED STATES,Firm Fixed Price,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2017-12-21 17:06:06+00,Colorado,8,both,FirmFixedPrice
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.0,,,,2016-10-31,2017.0,2021-09-15,2021.0,2016-10-31,2022-03-31,2022-03-31,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573.0,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1339159.0,PPLZG8J3N9D4,RAYTHEON COMPANY,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367.0,3.0,,,Tucson,AZ,Arizona,857566100.0,2.0,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,AMS: ADV PROGRAMS,541712.0,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,b6539f59e65a9689ac55b644219dadb6,2018.0,2.0,4201626132,170519.0,2017-11-18,2018.0,58215778.0,"KEYSIGHT TECHNOLOGIES, INC.",,79297662.0,"KEYSIGHT TECHNOLOGIES, INC.",USA,UNITED STATES,9780 S MERIDIAN BLVD,ENGLEWOOD,CO,Colorado,801125910.0,6.0,,"For-Profit Organization,Manufacturer of Goods",,ENGLEWOOD,CO,Colorado,801125910.0,06,USA,UNITED STATES,Firm Fixed Price,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2018-03-26 19:23:55+00,Colorado,8,both,FirmFixedPrice
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.0,,,,2016-10-31,2017.0,2021-09-15,2021.0,2016-10-31,2022-03-31,2022-03-31,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573.0,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1339159.0,PPLZG8J3N9D4,RAYTHEON COMPANY,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367.0,3.0,,,Tucson,AZ,Arizona,857566100.0,2.0,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,AMS: ADV PROGRAMS,541712.0,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,8911e3768865bb0ce8b2acf29575eeb1,2018.0,3.0,4201626132,170519.0,2017-11-18,2018.0,58215778.0,"KEYSIGHT TECHNOLOGIES, INC.",,79297662.0,"KEYSIGHT TECHNOLOGIES, INC.",USA,UNITED STATES,9780 S MERIDIAN BLVD,ENGLEWOOD,CO,Colorado,801125910.0,6.0,,"For-Profit Organization,Manufacturer of Goods",,ENGLEWOOD,CO,Colorado,801125910.0,06,USA,UNITED STATES,Firm Fixed Price,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2018-04-23 20:03:10+00,Colorado,8,both,FirmFixedPrice
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.0,,,,2016-10-31,2017.0,2021-09-15,2021.0,2016-10-31,2022-03-31,2022-03-31,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573.0,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1339159.0,PPLZG8J3N9D4,RAYTHEON COMPANY,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367.0,3.0,,,Tucson,AZ,Arizona,857566100.0,2.0,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,AMS: ADV PROGRAMS,541712.0,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,03b2184d5343366bc2fc8a6d433924b3,2018.0,10.0,4201819272,143374.0,2018-09-26,2018.0,62546176.0,"COORSTEK, INC.",,129673443.0,"Keystone Holdings Group, LLC",USA,UNITED STATES,16000 TABLE MOUNTAIN PKWY,GOLDEN,CO,Colorado,804031640.0,7.0,,"For-Profit Organization,Manufacturer of Goods,S Corporation",,GOLDEN,CO,Colorado,804031693.0,07,USA,UNITED STATES,Firm Fixed Price,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2018-11-28 15:00:52+00,Colorado,8,both,FirmFixedPrice
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.0,,,,2016-10-31,2017.0,2021-09-15,2021.0,2016-10-31,2022-03-31,2022-03-31,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573.0,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1339159.0,PPLZG8J3N9D4,RAYTHEON COMPANY,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367.0,3.0,,,Tucson,AZ,Arizona,857566100.0,2.0,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,AMS: ADV PROGRAMS,541712.0,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,03b2184d5343366bc2fc8a6d433924b3,2018.0,10.0,4201838692,143374.0,2018-10-24,2019.0,62546176.0,"COORSTEK, INC.",,129673443.0,"Keystone Holdings Group, LLC",USA,UNITED STATES,16000 TABLE MOUNTAIN PKWY,GOLDEN,CO,Colorado,804031640.0,7.0,,"For-Profit Organization,Manufacturer of Goods,S Corporation",,GOLDEN,CO,Colorado,804031693.0,07,USA,UNITED STATES,Firm Fixed Price,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2018-11-28 15:00:52+00,Colorado,8,both,FirmFixedPrice
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.0,N: Emergency P.L. 116-136;Q: Excluded from tracking (uses non-emergency/non-disaster designated appropriations),,1105080.5,2016-10-31,2017.0,2021-09-15,2021.0,2016-10-31,2022-03-31,2022-03-31,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573.0,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1344142.0,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367.0,3.0,,"For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",AZ,Arizona,857569367.0,3.0,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,HYPERSONIC AIR BREAT,541712.0,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,3969f7c16051e43a4663fc4a20da4d12,2021.0,10.0,4202312067,154168.0,2021-04-28,2021.0,40707460.0,CORVID TECHNOLOGIES LLC,,40707460.0,CORVID TECHNOLOGIES LLC,USA,UNITED STATES,153 LANGTREE CAMPUS DR STE 401,MOORESVILLE,NC,North Carolina,281178723.0,10.0,,"For-Profit Organization,Limited Liability Company",,MOORESVILLE,NC,North Carolina,281178723.0,10,USA,UNITED STATES,NRE - Other.,David  Robinson,350000.0,Edwin  Berna,325771.0,N/A  N/A,,N/A  N/A,,N/A  N/A,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2021-11-16 13:35:00+00,North Carolina,37,both,NRE-Other
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.0,N: Emergency P.L. 116-136;Q: Excluded from tracking (uses non-emergency/non-disaster designated appropriations),,1105080.5,2016-10-31,2017.0,2021-09-15,2021.0,2016-10-31,2022-03-31,2022-03-31,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573.0,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1344142.0,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367.0,3.0,,,"15090 Tucson, AZ",AZ,Arizona,857569367.0,3.0,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,HYPERSONIC AIR BREAT,541712.0,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,1127b7332ad6ed39a62104f597df3f57,2021.0,4.0,4202312067,154168.0,2021-04-28,2021.0,40707460.0,CORVID TECHNOLOGIES LLC,,40707460.0,CORVID TECHNOLOGIES LLC,USA,UNITED STATES,153 LANGTREE CAMPUS DR STE 401,MOORESVILLE,NC,North Carolina,281178723.0,10.0,,"For-Profit Organization,Limited Liability Company",,MOORESVILLE,NC,North Carolina,281178723.0,10,USA,UNITED STATES,NRE - Other.,David  Robinson,350000.0,Edwin  Berna,325771.0,N/A  N/A,,N/A  N/A,,N/A  N/A,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2021-05-18 09:40:19+00,North Carolina,37,both,NRE-Other
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.0,,,,2016-10-31,2017.0,2021-09-15,2021.0,2016-10-31,2022-03-31,2022-03-31,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573.0,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1339159.0,PPLZG8J3N9D4,RAYTHEON COMPANY,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367.0,3.0,,,Tucson,AZ,Arizona,857566100.0,2.0,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,AMS: ADV PROGRAMS,541712.0,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,03b2184d5343366bc2fc8a6d433924b3,2018.0,10.0,4201820474,114317.0,2018-09-27,2018.0,829171243.0,"DUCOMMUN LABARGE TECHNOLOGIES, INC.",,6907042.0,Ducommun Incorporated,USA,UNITED STATES,2222 E PENSAR DR,APPLETON,WI,Wisconsin,549118789.0,8.0,,"For-Profit Organization,Manufacturer of Goods",,APPLETON,WI,Wisconsin,549118789.0,08,USA,UNITED STATES,Firm Fixed Price,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2018-11-28 15:00:52+00,Wisconsin,55,both,FirmFixedPrice
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.0,,,,2016-10-31,2017.0,2021-09-15,2021.0,2016-10-31,2022-03-31,2022-03-31,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97.0,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573.0,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1339159.0,PPLZG8J3N9D4,RAYTHEON COMPANY,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367.0,3.0,,,Tucson,AZ,Arizona,857566100.0,2.0,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,AMS: ADV PROGRAMS,541712.0,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,03b2184d5343366bc2fc8a6d433924b3,2018.0,10.0,4201832874,88913.0,2018-10-16,2019.0,829171243.0,"DUCOMMUN LABARGE TECHNOLOGIES, INC.",,6907042.0,Ducommun Incorporated,USA,UNITED STATES,2222 E PENSAR DR,APPLETON,WI,Wisconsin,549118789.0,8.0,,"For-Profit Organization,Manufacturer of Goods",,APPLETON,WI,Wisconsin,549118789.0,08,USA,UNITED STATES,Firm Fixed Price,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2018-11-28 15:00:52+00,Wisconsin,55,both,FirmFixedPrice
